CapacityRatio,ShareFlex,ShareStorage,ShareWind,SharePV,rNTC
1.247555596,0.4567678019,0.2390500642,0.2003234092,0.09708778024,0.6759381382
0.8510346948,0.3519120348,1.26265761,0.06287399599,0.09448974608,0.3469640128
0.9626135836,0.8155765986,0.003249227164,0.01529158947,0.1381643501,0.5906687466
1.164327933,0.554566813,1.066340192,0.2038536762,0.1150474157,0.6831376628
1.227152168,0.4745603156,2.820196972,0.1190898963,0.3148302483,0.4669830153
0.8967864097,0.5696670326,0.8352034754,0.1263831063,0.1017570581,0.1039213785
0.9206458491,0.8609698135,2.706900797,0.3867781829,0.007722135768,0.1335068255
1.103180355,0.8740013072,1.436870785,0.2069407563,0.1542140554,0.6988574397
0.8601054579,0.466404708,1.323156809,0.3027530847,0.2459762946,0.7214613202
0.9602754114,0.2683384589,0.8495621004,0.3696896439,0.293016091,0.3958707348
0.5397829683,0.5091833912,2.157048756,0.4014218094,0.1015546333,0.5305713677
0.5427376835,0.6221060249,0.7096502108,0.3301379745,0.03253102703,0.3780966659
1.211751488,0.4846083178,1.169123246,0.3523366393,0.199747648,0.2822518694
0.9536757623,0.7785211137,1.261684494,0.1132719095,0.1056508388,0.6786173914
0.4292345071,0.5461488718,0.6060948881,0.2037522221,0.3320432817,0.1913240711
0.7272552536,0.5433223382,2.632382585,0.1182672606,0.1492108288,0.3926584219
0.8304246777,0.6991504348,1.350859252,0.5410029291,0.1540276085,0.3640652711
1.000511395,0.8918057414,2.141116779,0.09846315083,0.2743265164,0.7029664607
0.8868296315,0.8891989619,2.803662519,0.05380427093,0.338111208,0.7396384746
0.6569960333,0.3201370062,0.5802130146,0.4582710603,0.1098078484,0.5554897532
0.6131673642,0.2610113977,0.5915330221,0.5267934805,0.07391660293,0.5762594977
0.4311388658,0.621677504,0.4151689035,0.5318642026,0.2791025784,0.5035638532
0.7761881865,0.8038436608,0.176377394,0.3912208911,0.2295270361,0.03027956562
0.5577497836,0.3786999136,0.3484234865,0.4371534875,0.3189614355,0.5045332051
0.7921805498,0.6028349421,0.07278591113,0.515117513,0.1028104348,0.3882659528
1.197903254,0.8028835769,1.082084861,0.1125035487,0.02610268784,0.4178682856
0.5310377554,0.6063765004,1.34475022,0.1654716656,0.3042420852,0.2596245458
0.8962053031,0.4372554255,0.3638711646,0.1148974636,0.1771580974,0.4802461239
1.172461569,0.8087139363,1.517139281,0.1555479956,0.1762090478,0.3129262784
0.5578301832,0.3564269991,2.022277979,0.5258697484,0.00682029497,0.4519853669
0.8415415926,0.5475053338,0.5188483965,0.3364659394,0.1296329473,0.6150701248
0.8702988802,0.4661096212,0.340024223,0.1105016847,0.1571187075,0.3930621702
0.8395879688,0.8836596259,2.028420687,0.2544955205,0.02623067233,0.5943041846
0.4651212923,0.2653178634,1.104753711,0.5124569711,0.317336226,0.34701717
0.8665603625,0.5723259341,1.05501932,0.4243575238,0.07276903492,0.5695215238
1.156616298,0.3053279801,1.799146234,0.07201177222,0.349352546,0.4890405204
1.192138431,0.3678006865,2.114152906,0.2003360103,0.2705563988,0.1084538668
1.264970666,0.78432355,1.978495882,0.1488210913,0.02198014577,0.2156326676
1.150529553,0.2761688374,2.937260497,0.06972826389,0.1906967694,0.1306527875
0.6576878721,0.5637152485,0.7454002348,0.242167985,0.005622832837,0.5087152487
0.7645593246,0.8095620364,2.893421838,0.1255513419,0.2369152881,0.6264011794
0.6980756232,0.2763900912,2.652218888,0.3938267789,0.3205741,0.2833851293
0.7928093452,0.3432336906,0.9414296975,0.3161513787,0.1642385459,0.3636113401
1.112238691,0.2933360186,1.371768747,0.2705247345,0.0808035368,0.7428834752
0.8750913017,0.3217275467,1.670338993,0.008869750221,0.280314878,0.1604915071
1.143178293,0.3345429998,0.5822677103,0.211534163,0.1946723342,0.5572914899
1.027791825,0.6938594325,2.641924999,0.02157951668,0.3062011616,0.06303952721
0.6911580908,0.3774630143,2.552928519,0.3639297336,0.3274000662,0.6260846081
1.123240911,0.8183038421,2.174240973,0.07125117638,0.1794437811,0.03065888256
1.0437106,0.6830715971,2.091944068,0.1400231031,0.1705375718,0.5200834694
0.8769457804,0.5844007954,2.646849561,0.2295175076,0.09902164657,0.5451874326
1.131207689,0.3312317015,0.7234424506,0.4504551137,0.3324310004,0.1650840068
0.9434029642,0.3654414664,0.9612127926,0.00858605483,0.1765074446,0.3472976811
1.115045873,0.6201921191,1.70126859,0.3163312517,0.09747031013,0.4655867522
0.9870341474,0.2895249829,0.2054925433,0.033000578,0.2028384235,0.4461298222
1.199358267,0.5571570115,2.225192584,0.4461278332,0.1582870186,0.581456132
0.8350192538,0.571660304,0.8892969111,0.4072368358,0.231595912,0.018495992
1.208584011,0.83459226,2.519341782,0.1899902171,0.05799248471,0.1717639003
0.8532596962,0.7890221321,1.434746996,0.434719847,0.05845919375,0.5769750749
0.5915962463,0.7953529606,0.8282175323,0.3475970521,0.2018394337,0.697767931
0.9669788614,0.875672581,0.539898995,0.06118109839,0.2741224986,0.02478335619
0.4787806637,0.5459997197,2.773544541,0.4563228833,0.1066200134,0.0933212591
0.9707727443,0.5907305999,2.590019986,0.1330254006,0.0002397525045,0.4347654874
0.5113953682,0.6825819539,1.511448433,0.310946268,0.09249666655,0.4809804055
0.8472929516,0.64763587,2.046815772,0.1678824501,0.3416659446,0.1401753564
1.166334093,0.7520583255,0.3259967254,0.5009690819,0.3200624987,0.4649909094
0.7707316736,0.6706503769,2.501153286,0.4805885059,0.2847943179,0.2759905332
0.5821916991,0.4107465931,2.494598553,0.149057006,0.2012770499,0.3721871384
0.7548403287,0.4983869019,0.1001045791,0.3771761283,0.1989415784,0.06816021736
0.849368948,0.8733001853,1.188837724,0.264183017,0.1652226088,0.03876375017
1.090390057,0.6877333327,2.696204695,0.3293282745,0.1877378596,0.409370252
1.06774395,0.4721835111,2.093784565,0.2160079669,0.2256939407,0.5844463485
0.8758641506,0.4234492441,2.453159844,0.1370889867,0.3282734369,0.5650089035
1.23334199,0.6293942455,0.823588538,0.2707228564,0.2921706569,0.3459251078
0.5488988582,0.7448603446,0.2868064029,0.2573614773,0.2186350266,0.2180263984
0.9201178694,0.8156022376,1.253108578,0.2594794933,0.01622867176,0.7135672397
0.8283480824,0.5367433245,0.1776897662,0.08721653527,0.0203944145,0.7122184881
0.9455476208,0.8636536991,0.4383985554,0.4118186323,0.1267174559,0.1330731946
0.7185031553,0.8510077989,1.061687172,0.3941084295,0.05616095716,0.4210337113
0.9902610006,0.4168084483,1.484140238,0.2666205565,0.3105983811,0.1508735181
1.258821762,0.8528726279,2.74574362,0.4198194086,0.1650759069,0.07522797677
0.6123845065,0.2831516965,2.7753655,0.5130019482,0.2705496007,0.5966439687
1.146103921,0.3935831708,1.771208875,0.4326405128,0.006438704897,0.7391086333
0.9860734872,0.7067244987,2.31852951,0.1224776939,0.01557383649,0.06925840371
0.9446146935,0.559009972,0.3581567362,0.3952152694,0.01651816853,0.1728295223
1.073452107,0.4405894441,1.045506392,0.4454641722,0.2397271351,0.08470037051
0.9358460497,0.3686100424,2.990254172,0.4707695771,0.2613399342,0.2810406312
1.234130134,0.27392014,1.19098306,0.2076803392,0.2094511614,0.07916113123
0.7924355102,0.8907396018,2.915544167,0.3188396446,0.1374015903,0.1780657705
1.22945665,0.4366867529,1.77280995,0.1234483199,0.01449401302,0.1343273698
1.046427831,0.3877375776,0.5261261961,0.4605186776,0.2928781396,0.2435652906
0.8807928599,0.6440029459,1.441477835,0.07299735916,0.1559821271,0.1408066232
1.127009784,0.6106987739,2.216659492,0.2908922786,0.3038547194,0.3799289913
0.6655389669,0.7979493646,1.568849774,0.5085387378,0.2577923133,0.3732588527
0.5651484078,0.7736426507,1.180203124,0.3471382621,0.3157447691,0.02826630385
1.119343343,0.5397146323,1.272088696,0.3051876245,0.2612287389,0.0495497958
0.5107678594,0.8850223048,0.2182722742,0.3492089234,0.1109612447,0.08966756658
0.7931674313,0.4998599724,1.053002822,0.4276068196,0.03975523914,0.1245581147
1.271467675,0.8305693011,2.095423917,0.2287962766,0.02944831934,0.3120814785
1.248835731,0.6799122132,2.235458449,0.1909778083,0.05547242649,0.1020453321
0.9396691591,0.4874831696,2.347909989,0.3871860507,0.0446041087,0.5849852556
1.214238417,0.8700757284,0.5746839598,0.4033574262,0.1685325232,0.2975184924
1.138581314,0.3577434222,1.116616719,0.07936728687,0.262233741,0.2746054026
1.279927466,0.6404293117,0.8519200683,0.1477750266,0.1894216885,0.3014167804
1.125728499,0.7267485239,1.224369831,0.2285349366,0.3463635229,0.2046414091
0.6096446812,0.5951807358,0.9025793131,0.1731472386,0.3305859177,0.1773665241
0.7474822608,0.5022045659,2.383955224,0.2884919329,0.2814165933,0.3998302882
0.5692135122,0.4562890727,1.113908015,0.3764981151,0.1955611091,0.2044123989
0.8477235288,0.322973181,2.810885903,0.299051936,0.1182667054,0.01248101582
0.5730042144,0.2956401785,2.396683752,0.1885284295,0.3447723101,0.1776852423
0.9551209424,0.8624004686,0.1623534652,0.1262706948,0.1959800105,0.2173639486
0.914205341,0.3220246167,0.1243529473,0.3199839928,0.08033129252,0.479487889
1.173077112,0.5345914154,0.6143703365,0.1504706742,0.05521568353,0.2864723787
0.7041712765,0.6306036758,1.868508058,0.3310780864,0.2744768642,0.3269184089
0.5753249666,0.4475801372,0.5163425858,0.2418742702,0.2725757604,0.2671250111
1.186246725,0.5184510588,1.24092959,0.3024400574,0.0375165378,0.198902423
0.9462816438,0.669063163,1.948191813,0.4906178137,0.09982506698,0.09998336406
1.22377016,0.785075535,0.8655591507,0.04814162181,0.2614850771,0.361631459
0.5552178066,0.5405971666,1.113761656,0.4239291469,0.166042559,0.2162726261
0.6552243771,0.6783556624,2.695585376,0.2589562441,0.3081733877,0.0752623397
1.240491857,0.5314704853,2.475147296,0.4743899113,0.1807519133,0.5216570449
0.980750599,0.4199823413,1.137152238,0.5492703184,0.2367129047,0.4171285731
0.8246474027,0.8186100995,2.009211868,0.2934554228,0.3171182849,0.1533345304
1.238507541,0.4299951037,2.071367218,0.1177645786,0.1083341444,0.7267647285
0.9997685215,0.3849815589,1.845705293,0.1107637559,0.268063028,0.08338921734
0.699681604,0.5616922971,2.401602687,0.2013164902,0.2563734418,0.4803360349
1.257277701,0.5465767324,1.776041572,0.3382123035,0.1732573763,0.4270161648
1.233478734,0.2714291169,0.7211265579,0.205616472,0.08098049214,0.0574608217
0.9015707238,0.4284534569,1.058652966,0.06588138614,0.1168735659,0.5434671279
0.8287350865,0.5698289263,0.02220977691,0.1675472661,0.2292878819,0.2743002727
1.09291538,0.570401538,1.351863187,0.4426496236,0.1510822817,0.09999206454
0.6160589972,0.672293847,1.524050513,0.3789306814,0.2190366947,0.4784420554
0.5398438859,0.7807556371,1.13166934,0.3687803637,0.07278874937,0.4721866841
0.9617806803,0.7289083462,2.980871558,0.4919897622,0.313607433,0.7071023908
0.6077585947,0.6841184323,2.044961725,0.2393069903,0.2781325984,0.04124070218
0.8644840362,0.6190232885,0.6231595333,0.3501067418,0.1393890752,0.3938334817
1.096700932,0.394107403,0.1093434299,0.4512204692,0.03207755356,0.2305438262
0.5402880097,0.7397908378,1.077456927,0.3473576667,0.3450860099,0.2273320869
1.040594403,0.7448784784,0.4833618018,0.520968127,0.3385615914,0.3468990989
0.5825988022,0.3749691799,1.816321532,0.05780557841,0.3451019344,0.4454419049
1.21364731,0.5555295701,1.128636493,0.2333857453,0.1091990438,0.2303166645
0.819520567,0.8320840077,0.8143717764,0.05902228696,0.1218091696,0.712967623
0.5295741093,0.3666021421,1.277084282,0.1898340523,0.2205240149,0.7090973634
1.254077176,0.3319393635,2.070835452,0.5261877256,0.2468240254,0.1567409266
0.5776864237,0.6887720932,2.600550557,0.5139840798,0.230674251,0.5596441736
0.7239476291,0.828993451,2.857751968,0.3090317864,0.03370949295,0.5791050223
0.7776817705,0.5748590233,2.836025498,0.4983826798,0.2381577011,0.6006847694
1.281037816,0.5296373905,2.992207888,0.02175490359,0.02353882101,0.4846945996
0.4872563037,0.7231245113,2.971583515,0.4667324897,0.3474396488,0.6468424986
1.220005778,0.560450921,1.872876356,0.4428382321,0.1681981333,0.4140628539
0.8233713919,0.6701109224,2.364048234,0.06896662981,0.1858883376,0.008297678998
0.6542196258,0.6180248725,2.466916111,0.1191701578,0.2203500034,0.5809123974
1.020251046,0.3995076446,1.398494194,0.1410883233,0.2187562836,0.595482549
0.9203261653,0.421849783,0.5049031227,0.1752730894,0.2032996537,0.5490174078
1.034353098,0.7262799025,0.1234845609,0.06810873889,0.3085167929,0.6917637641
0.5171967344,0.847867859,0.7773782004,0.2686708026,0.3353913953,0.6668146243
0.7479718415,0.6743397194,2.090784211,0.1796659508,0.06427882895,0.5442448559
0.4998324055,0.8240283304,0.2907864478,0.5038346189,0.327184533,0.4526584785
0.7438167623,0.2636099509,1.663144993,0.2143408218,0.3059904115,0.7067485252
0.498580708,0.6203831375,1.581023251,0.4185496298,0.03572340622,0.5532493813
1.299149444,0.8205704484,1.957571797,0.4539850951,0.07198590103,0.3461021431
1.148112189,0.4605005324,0.03903167854,0.07506022259,0.1940528567,0.443570077
0.6060453694,0.3714347644,0.5922014774,0.350366988,0.194770237,0.3298634214
0.4695192638,0.5233508924,0.1371413253,0.3801238737,0.06476368566,0.5060972883
1.006057226,0.7486692932,0.1905975494,0.3894966173,0.2357042497,0.728822376
0.9340568249,0.8720352705,1.845065713,0.2488489316,0.3411252001,0.6908441993
0.4750129003,0.5400870846,0.06025691607,0.3044036559,0.1502333431,0.3222787625
0.9843069543,0.4328880772,2.126886015,0.5046870073,0.07635913171,0.2723765453
1.112067442,0.5750793107,0.04383241178,0.06426355069,0.1304714449,0.5103098958
0.8640395039,0.67255608,1.346453419,0.1849687202,0.05411872612,0.6518009932
0.9800891641,0.8013005125,1.949665606,0.4292513964,0.2315107123,0.3582528841
0.5673354526,0.273152653,2.175652112,0.2498906353,0.1035364078,0.4742779141
0.9038339072,0.3755853888,1.466871757,0.03489605073,0.02673310651,0.5478572387
0.8353537305,0.5339621511,2.504215781,0.2410713393,0.2215122616,0.7162023618
1.11578792,0.6867016283,2.815187377,0.1489828187,0.2297733882,0.6451353057
0.6468288528,0.6419362954,0.909814753,0.002349641882,0.3325031382,0.6220135381
0.9385154344,0.3307347341,2.569371305,0.01740885812,0.231189187,0.6827159709
0.8230572275,0.4290040371,0.6905217329,0.3578331988,0.1895814885,0.658066513
0.840991848,0.3749404953,2.782832884,0.2473174798,0.3407448872,0.5806498589
0.6171544706,0.4922905295,0.9979314587,0.3851822711,0.2903139518,0.5461633029
0.7133682896,0.4419952994,0.4121161311,0.1985926384,0.0004921948902,0.6840546484
0.7473282652,0.8082152,0.8697046033,0.4103461288,0.06665297666,0.009368205735
0.8078055522,0.8776596344,2.125576308,0.03019765712,0.2379560804,0.2813938377
1.288929799,0.7725543065,1.658150525,0.2103759362,0.1513792144,0.3440945801
0.7166416913,0.7824022011,1.159898189,0.1980747715,0.2035688882,0.137988624
1.000447245,0.8458516743,0.03763492838,0.3897592432,0.2347582695,0.6094738237
1.14369576,0.6805584483,1.595664001,0.2435925864,0.02771573007,0.5842408297
1.102842579,0.7153910163,2.714165147,0.3584234618,0.008979014496,0.02219817038
1.249946714,0.6286340725,0.08512366725,0.2799015143,0.2075979096,0.5367956424
0.5077904249,0.6873052442,2.406035217,0.4757165411,0.340976001,0.2998083516
1.217585125,0.6615528688,0.01606548959,0.1198956598,0.04380188692,0.530102929
0.5629102515,0.5858962126,0.4766492978,0.2237069133,0.1386630633,0.5755521577
0.5827954619,0.7708125533,2.057558487,0.2257811232,0.1171400752,0.639838272
0.9329878437,0.8899164587,2.103286884,0.3834862453,0.02371314651,0.6901055123
1.273716011,0.5241658038,2.583262926,0.3842544634,0.2164024596,0.66720002
1.248544567,0.5057214888,2.322921128,0.5058206722,0.04688516602,0.6388612569
0.760618763,0.6175389105,1.738456723,0.2193462815,0.1569955345,0.04253649039
0.80832775,0.8107993895,0.2159417573,0.09482769996,0.2962320164,0.6731668227
1.208870088,0.4891716974,0.3090279205,0.4455738214,0.09868060997,0.3528377846
0.5119493199,0.4122654477,2.764969288,0.4589224006,0.2751580011,0.6430520189
0.6531637726,0.7340595359,1.664875153,0.5078796128,0.309040923,0.2502733369
1.230575483,0.4997530105,2.874898106,0.04601468488,0.2843972825,0.5312553569
0.9713118333,0.7663096385,2.624640755,0.2177346013,0.1290335018,0.06837212837
1.175055038,0.7588019998,1.911364636,0.1435790304,0.3265420808,0.3572243546
0.6036927328,0.3445132273,1.070057107,0.2819475013,0.01536852461,0.2694283415
1.145576597,0.4012506833,1.154450377,0.4734745879,0.2143344107,0.4786806985
1.005380268,0.6197839967,1.976997199,0.5314760801,0.2663592168,0.2688302765
1.019254572,0.6612004216,2.796718718,0.2953637453,0.005227288423,0.6925082277
1.245487655,0.5326659749,2.627817615,0.2712300211,0.2809807011,0.1222163949
0.8253492499,0.6637660018,1.912931006,0.4141974991,0.0663198415,0.644452531
1.226369487,0.3568657244,1.430909048,0.1180360107,0.1622316801,0.7312159646
1.124508261,0.5423463035,1.507751283,0.2799662642,0.1410417022,0.1652501148
1.289704092,0.6922071668,0.3726967685,0.1846284124,0.2195727006,0.4502968478
0.8139455611,0.445376813,1.991234751,0.2507158168,0.04424058769,0.08057372549
0.6253927616,0.4834004536,0.153056103,0.00733157815,0.290554069,0.2523619982
0.7397118423,0.4227325912,1.469482101,0.4727889737,0.07832840207,0.2728101054
0.7682921083,0.6202999391,0.9045187732,0.4424380319,0.156802133,0.1297935707
0.9744186147,0.4352433749,2.640673416,0.282429597,0.232635657,0.01589038903
0.5996679908,0.5841857056,1.404965516,0.1789750758,0.2851913183,0.03014398908
0.616848239,0.8006267859,2.310520981,0.5406108401,0.2831238038,0.1715068225
0.656377695,0.6176187775,0.08199612874,0.3845405459,0.1445783023,0.1226135671
0.8929736727,0.7442068013,2.896616494,0.4586491601,0.08123515802,0.1592650169
0.5275781826,0.8199041766,2.927648439,0.3423010641,0.3238414807,0.2052762797
1.047090346,0.8049892897,2.355470522,0.04752033409,0.243311276,0.5583417512
0.586111601,0.7859326955,1.146291812,0.5011056687,0.1055973286,0.7053304182
0.6484592111,0.2952593439,2.364800442,0.2350848484,0.332777046,0.4076725116
0.657708099,0.7339750512,0.8818973347,0.4646556973,0.1633667798,0.4604176256
1.123484979,0.5363078952,1.311838229,0.3458460341,0.05715184812,0.1467703113
0.9855911107,0.2734679023,2.746283424,0.2664444044,0.03612784546,0.363584694
0.8685066758,0.3396529157,1.56307638,0.4016871652,0.02233760451,0.1371454795
1.105552507,0.6265809804,1.374814608,0.4251444145,0.02583662312,0.06395663891
0.9173383944,0.5097984508,1.77387987,0.5295346118,0.1692622987,0.553831036
0.643460137,0.5824151888,0.4288344534,0.1923780225,0.08292240767,0.08387655527
0.5390393548,0.7350766426,1.143543572,0.549179505,0.2209345936,0.5043525994
0.6091820355,0.7925592693,1.422578288,0.291904291,0.2846745585,0.2700970289
1.029288722,0.8585562963,0.6672896609,0.42308464,0.2609654941,0.3062605644
1.114800352,0.6845828681,0.3395686811,0.3892298095,0.2192453259,0.5342012521
1.083780109,0.866450025,1.661567322,0.2296003009,0.159834577,0.3141794943
0.5743811694,0.2789317881,2.298027595,0.4970895115,0.0792863074,0.4920474841
0.8476610573,0.8652069649,0.94350469,0.1521602187,0.08098251639,0.6407495388
0.5032413216,0.4132316322,0.9426192,0.2932185535,0.3303886547,0.1833130713
0.8607998282,0.6599294388,2.797498559,0.09687296591,0.3398316246,0.2165770424
0.8947940222,0.4616526202,0.2264163684,0.3098882617,0.1906307862,0.3403926294
1.053243875,0.7970504611,0.995671961,0.4989034,0.1821715178,0.7383040128
1.011332434,0.8774452203,1.974949829,0.2198704248,0.2627011727,0.5339784294
1.071922386,0.5240437521,1.659023733,0.4660019423,0.1495016578,0.6197203094
0.8704153865,0.5152203449,2.299666852,0.5310337622,0.2473300939,0.3097245108
0.535450824,0.8223014469,1.559386762,0.2643146102,0.2994796191,0.08896594998
1.203532486,0.8224181506,0.5590416874,0.1528829463,0.314537395,0.4347353253
0.5990060752,0.8784413091,1.146913485,0.1032087654,0.2892158574,0.7208990377
0.5082544215,0.2795221207,2.878209,0.3668900324,0.3140441799,0.4573110088
0.5348551459,0.2627812622,1.555539016,0.4692334061,0.17514939,0.6332449695
0.6596100461,0.5427923496,0.4005937707,0.5344601083,0.03662651886,0.1819137169
0.7499011576,0.7841796253,2.680030426,0.1378022265,0.3304095186,0.4903196637
1.007460936,0.343792929,1.491984348,0.07909854653,0.1186056802,0.6967853722
0.5023845261,0.30958825,2.195173456,0.2355289896,0.1669189124,0.05978300768
0.8842818755,0.3334686496,2.096489393,0.1129558862,0.2870129569,0.5614335509
0.9311991132,0.3754266964,2.825333646,0.4777634209,0.2282618443,0.7364714821
1.066226365,0.6161945062,2.404900964,0.08031066293,0.03131718769,0.2478930344
0.9440729225,0.6335895013,1.609229491,0.373084423,0.3440934254,0.2518968126
0.838758269,0.6624544752,0.4325620276,0.4660549232,0.198799083,0.1050721673
0.9711722308,0.8079979883,0.6985618332,0.3762441139,0.1476256433,0.7238985935
0.8865079803,0.8950670768,2.510072152,0.2417548743,0.2558575816,0.01412594431
1.232123177,0.5753404085,0.2313375162,0.2676037474,0.2640203476,0.7181796915
1.021707225,0.8690011595,1.158086386,0.5027338592,0.175772369,0.2623258234
1.042051991,0.2751043326,2.611223776,0.5439150128,0.2191372772,0.5749772073
0.8010433081,0.7958420317,2.859412465,0.5480974436,0.04779839217,0.3227720738
0.8109802019,0.8856817852,2.527204047,0.03636528436,0.2085107063,0.3237369464
0.6406771885,0.8171064528,2.294470384,0.03328273902,0.3239997114,0.3234618072
1.243589983,0.6822398398,1.610150427,0.3670746946,0.3412844359,0.2400701837
0.9388338787,0.7563347688,2.408903068,0.4784080972,0.1469049144,0.7384444652
0.9737146387,0.3381532532,2.266839532,0.1661966176,0.001632484888,0.7448552524
1.04961478,0.7534876258,2.94388562,0.5485230545,0.2345937626,0.1483995927
0.6792054889,0.8102182905,2.166728218,0.4513942448,0.2624403548,0.26825349
1.244504456,0.481742487,2.372616801,0.2217296646,0.1456814115,0.5323650071
0.5994681116,0.332564155,1.406730569,0.1520996338,0.1675314102,0.4090135799
0.5957049857,0.8823980439,0.8320542846,0.1446496199,0.348861766,0.5667196204
0.7149560167,0.7721056556,0.01157305028,0.09826369982,0.2912505914,0.4148458544
1.249255225,0.3120363931,1.968755707,0.02256076682,0.3171192034,0.5996683698
1.091018543,0.6847763168,2.46485255,0.2547154461,0.01967455564,0.6966098504
1.2267147,0.3463268389,1.50259328,0.4193564223,0.018034752,0.376461727
1.167467407,0.3030689703,1.681291653,0.5248548828,0.2475269816,0.6764536836
0.6279736802,0.8618029273,1.132545932,0.3964249071,0.07990211137,0.5833720418
0.9108657428,0.4948463202,2.640691595,0.1380869326,0.2765504212,0.1097297849
1.054789379,0.7359962851,0.8312731948,0.5282371777,0.04328975869,0.2218845311
0.6446497124,0.382738595,2.792955948,0.3989349863,0.07210539419,0.361068241
1.156213932,0.5161689061,1.466131357,0.3433197918,0.2095365622,0.5480553209
1.27749105,0.4292933279,1.367017693,0.08097047584,0.0498927072,0.1861695369
0.9323834561,0.5002074748,2.564827515,0.1241795669,0.2352192827,0.1089684858
1.198022277,0.3206811028,0.8424348961,0.09525160548,0.125856175,0.04824652749
0.8011256164,0.5910477146,0.9031499806,0.2629256536,0.2284982427,0.1474508709
1.214608308,0.6511554586,2.394614459,0.05292848571,0.2610441437,0.2876765272
0.4013645487,0.8765568536,0.7565017912,0.4294096443,0.1381382492,0.7256998492
0.4002573641,0.6390083499,1.468862683,0.480901967,0.2320252117,0.002698143753
0.6654310491,0.6483864929,1.521626913,0.2740379109,0.1471712577,0.267255797
0.6582709949,0.7604814383,2.889794287,0.516390495,0.1786648565,0.2011420612
0.7886887388,0.3676119246,0.1420121567,0.4147437688,0.1856493337,0.6184854198
0.6808522436,0.4618996672,0.3995203163,0.481932812,0.2878687566,0.05151424171
1.277098318,0.4800047219,0.1298294448,0.1333397415,0.2953019662,0.4498625038
1.040740716,0.7265482708,0.5056535278,0.4313251789,0.3191245458,0.743014653
0.5517025343,0.3606119881,2.202343946,0.2105104918,0.2861216694,0.3084584607
1.233684895,0.858726076,0.3645642272,0.2488628083,0.1040560604,0.6939897224
0.625605067,0.3132796983,1.92811584,0.5221641006,0.2786151205,0.1823780248
1.130765691,0.8826397046,2.974703225,0.5324679273,0.2054671859,0.5684498359
0.5437137586,0.3009410878,2.881352169,0.3610723344,0.1521515201,0.6777624579
1.284204034,0.7998358187,2.872921959,0.1547809681,0.2643170571,0.5599751933
1.034153546,0.5369688249,2.419875555,0.3082481574,0.1738024261,0.2585097395
1.008438923,0.8221937151,1.944801512,0.07585045868,0.2047007436,0.3153625708
0.7225311272,0.8603426963,2.707560967,0.5217607113,0.1975554822,0.4712352894
1.137432069,0.5783024961,2.2531638,0.5016836541,0.07699322026,0.3335598015
0.8568903962,0.4598977693,0.951691437,0.03574013375,0.1912422158,0.1809579945
1.080167568,0.6981500795,0.3686331658,0.4081190417,0.2765731774,0.681629704
0.5485288569,0.4157558874,2.033382056,0.2757712218,0.182658852,0.008137205858
0.4489504454,0.4431960236,2.44608007,0.350591338,0.1360437072,0.107622979
0.5520189157,0.8455733768,0.9165673686,0.3494871681,0.2439716287,0.6651261233
0.9788815968,0.7659445777,2.499595167,0.3322233339,0.1754208051,0.449497318
1.165345909,0.356998208,2.095127431,0.1593819729,0.07317390108,0.3456103662
1.109590859,0.3916204973,1.012256446,0.1513479177,0.1425738552,0.04313836458
1.061968041,0.3382802523,0.7338285251,0.1237933216,0.1135438818,0.2450208831
0.9875312599,0.6115230706,1.892362594,0.5257035815,0.2111323961,0.01847546083
1.003097237,0.8502578182,1.382429016,0.1510498097,0.1930712378,0.06711171468
0.9941515001,0.8251013666,2.34044483,0.1728821932,0.003484960483,0.3125678461
0.4687316354,0.3106428233,1.094170844,0.2568564122,0.3282411192,0.5223318086
0.6979171215,0.56239371,2.64480689,0.2634369979,0.314465717,0.3452774279
0.406153479,0.2927436125,0.1839243288,0.4139425215,0.1184851948,0.4380088236
0.8206873841,0.4221560197,2.489735598,0.3250828197,0.198902419,0.1890592402
1.08673817,0.7287168585,0.692355677,0.08273495681,0.2126321013,0.6624422307
1.258031169,0.5950716739,2.101178159,0.1700366936,0.1493527172,0.4843485165
1.157270241,0.7743571272,1.079648245,0.4314000661,0.3060263718,0.4893407032
0.4306967657,0.5291526889,1.569406227,0.4892317566,0.1847057741,0.04643639471
0.6480338766,0.5833434849,0.3365294146,0.487553839,0.3388728357,0.3258334885
1.084011258,0.7552032643,1.849024599,0.398234775,0.1213736888,0.2357235353
0.8957405448,0.8132578961,2.403103735,0.5063846873,0.3490788882,0.4382144103
0.647676378,0.4805841246,0.5954516658,0.1190902998,0.2799172129,0.03013576997
0.5068029796,0.4083245172,0.8125932152,0.4383370326,0.1425426871,0.2970291579
0.9680602654,0.6749939012,0.4442887011,0.2500819014,0.3314705376,0.4575926524
0.9664667063,0.3438116835,0.5881884776,0.3307294102,0.3053699181,0.5581209425
1.122804394,0.3856085893,2.549568942,0.07036419571,0.2660007027,0.1972863639
1.251854625,0.3651280241,1.39060979,0.5346202975,0.2537906026,0.05127784282
1.108140483,0.6528098209,1.601936637,0.4363191445,0.2404936086,0.5940545038
0.9867653518,0.6686741923,0.4709821986,0.35628093,0.2350322026,0.3012022908
1.2767572,0.3111979308,2.731091356,0.2703184498,0.2095526915,0.2790380823
1.054179255,0.3536333403,1.584984419,0.1632350605,0.002461688849,0.3130672016
0.7382206076,0.6534632539,1.396664819,0.1718121173,0.1557612041,0.5668938418
